"","MCF7_rep1","MCF7_rep2","MCF7_shCtrl_rep1","MCF7_shCtrl_rep2","TamR_rep1","TamR_rep2","TamR_rep3","TamR_rep4"
"LINC00452",0,0,0.0854117320096367,0,0,0,0,0
"LINC00454",0,0,0,0,0,0,0,0
"LINC00456",0.248726769600225,0.383014806922359,0.166048232672891,0.423320690739237,0,0,0,0
"LINC00457",0,0,0,0,0,0,0,0
"LINC00458",0,0,0,0,0,0,0,0
"LINC00460",0,0,0,0,0,0,0,0
"LINC00461",0,0.105699570434955,0.166048232672891,0,1.31639819208572,1.07907315534843,1.6950676670227,1.10553098430396
"LINC00462",0,0,0,0,0,0,0,0
"LINC00463",0,0,0,0,0,0,0,0
"LINC00466",0,0,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00467",2.5119617136455,2.11925832685655,2.0177526071942,1.84465918511725,2.78392201643727,2.68354085608713,2.79070142116315,2.88140408704568
"LINC00469",0,0,0,0,0,0,0,0
"LINC00470",0.645677848117698,0.5421056524403,0.631257469206972,0.862689860837694,0,0,0,0
"LINC00471",1.21232430500407,0.752015728901208,0.792343920743806,0.563075037232451,0.863732069026,0.761646102262004,0.365988061065639,0.420896273298475
"LINC00472",4.69660276272185,4.63627852734841,5.64138351826436,5.69896826637614,0,0,0,0
"LINC00473",0.129716953799761,0,0.242415299225356,0.268561814287331,0,0,0,0
"LINC00474",0,0,0,0,0,0,0,0
"LINC00475",0.248726769600225,0.204180865780158,0.0854117320096367,0.184476142895448,0.200433510174067,0,0,0
"LINC00476",3.55151717545258,3.51275734744191,2.95790437991359,2.87632991579744,4.18110343593052,4.03899907351335,4.20712913783879,4.05750795988789
"LINC00477",0.129716953799761,0.204180865780158,0.383997267292723,0.268561814287331,0.291091171894499,0.273369309914827,0,0
"LINC00479",0.129716953799761,0.105699570434955,0,0.0951846650560229,0.103694735842031,0,0.100561918588521,0.0945763299468143
"LINC00482",2.69077101747252,2.57071597271807,1.92810981962187,2.24826676749817,0.740449320081205,0.980824927310691,0.722220240038453,0.858396112412871
"LINC00483",0,0,0,0.0951846650560229,0,0,0,0.26694289759043
"LINC00484",0,0.204180865780158,0,0.0951846650560229,0,0,0,0
"LINC00485",0.129716953799761,0,0,0,0,0,0,0
"LINC00486",0.956644244387342,1.04559982562567,0.740621462373367,0.967043009611682,0,0,0,0
"LINC00487",0,0,0,0,0,0,0,0
"LINC00488",0,0,0,0,0,0,0,0
"LINC00489",0,0,0,0,0,0,0,0
"LINC00491",0,0,0,0,0,0,0,0
"LINC00492",0,0,0,0,0,0,0,0
"LINC00493",5.66316605894471,5.75443786659291,5.67793601292911,5.71028857688667,5.54938883824757,5.36441507014919,5.19053457501889,5.20852528782418
"LINC00494",1.26974261550851,1.28942405986742,2.68440450811964,2.6283914279789,0,0,0,0
"LINC00499",0,0,0,0,0,0,0,0
"LINC00501",0,0,0,0,0,0,0,0
"LINC00502",0,0,0,0,0,0,0,0
"LINC00504",0,0,0,0,0.376387245260064,0,0.444619318985731,0.0945763299468143
"LINC00506",0,0,0,0.0951846650560229,0,0,0,0.0945763299468143
"LINC00507",0,0,0,0,0,0,0,0
"LINC00508",0,0,0,0,0,0,0,0
"LINC00511",0,0,0,0.0951846650560229,0.103694735842031,0,0,0
"LINC00514",1.26974261550851,1.53625224979209,2.08150878798257,2.14081348348088,0.533195252192086,0.273369309914827,0.100561918588521,0.26694289759043
"LINC00515",0.358663045541559,0.204180865780158,0.242415299225356,0.268561814287331,0.103694735842031,0,0,0.18333227976665
"LINC00517",0.129716953799761,0.383014806922359,0.166048232672891,0.184476142895448,0,0,0,0
"LINC00518",0,0.105699570434955,0.0854117320096367,0.184476142895448,0.200433510174067,0,0,0
"LINC00520",0,0,0,0.0951846650560229,0,0,0,0
"LINC00521",0,0,0,0,0.103694735842031,0,0,0
"LINC00523",0,0,0,0,0,0,0,0
"LINC00524",0,0,0,0,0,0,0,0
"LINC00525",0,0,0,0,0,0.0969936745882134,0,0.0945763299468143
"LINC00526",0.129716953799761,0.105699570434955,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00528",0,0.204180865780158,0.0854117320096367,0,0.103694735842031,0,0,0
"LINC00533",0,0,0,0,0,0,0,0
"LINC00534",0,0.105699570434955,0.0854117320096367,0.0951846650560229,0.103694735842031,0,0,0
"LINC00535",0.129716953799761,0,0,0.0951846650560229,0.103694735842031,0,0,0
"LINC00536",0.248726769600225,0,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00538",0,0,0,0,0,0,0,0
"LINC00539",0.358663045541559,0.464752054953458,0.449897251504892,0.807539098443124,0.456920653790866,0.430512224133745,0.100561918588521,0.18333227976665
"LINC00540",0.809523302303716,0.615521961161118,0.573300801118949,0.423320690739237,0,0,0,0
"LINC00543",0,0,0,0,0,0,0,0
"LINC00544",0,0,0,0,0,0,0,0
"LINC00545",0,0,0,0,0,0,0,0
"LINC00547",0,0,0,0,0,0,0,0
"LINC00548",0,0,0,0,0.200433510174067,0.0969936745882134,0,0
"LINC00550",0,0,0,0,0,0,0,0
"LINC00551",0,0,0,0,0,0,0,0
"LINC00552",0,0,0,0,0,0.0969936745882134,0,0
"LINC00554",0,0,0,0,0,0,0,0
"LINC00557",0,0,0,0,0.103694735842031,0,0,0
"LINC00558",0,0,0,0,0,0,0,0
"LINC00559",0,0,0,0,0,0,0,0
"LINC00560",0,0,0,0,0,0,0,0
"LINC00562",0,0.105699570434955,0.242415299225356,0.348015394552092,0.376387245260064,0.430512224133745,0.282822860426277,0.26694289759043
"LINC00563",0,0,0,0,0,0,0,0
"LINC00564",0,0,0,0,0,0,0,0
"LINC00565",0.645677848117698,0.991468976285963,0.383997267292723,0.184476142895448,0,0,0,0.0945763299468143
"LINC00566",0,0,0,0,0,0,0,0
"LINC00567",0,0,0.0854117320096367,0,0,0,0,0
"LINC00570",0,0,0,0.0951846650560229,0.291091171894499,0.187875149804185,0,0
"LINC00571",0.556203912676246,0.383014806922359,0.242415299225356,0.0951846650560229,0.103694735842031,0.0969936745882134,0.365988061065639,0.420896273298475
"LINC00572",0,0,0,0.184476142895448,0,0,0,0.18333227976665
"LINC00574",0,0.105699570434955,0,0.184476142895448,0.291091171894499,0.0969936745882134,0.100561918588521,0.0945763299468143
"LINC00575",0,0,0,0,0,0,0,0.0945763299468143
"LINC00578",0.129716953799761,0.105699570434955,0.0854117320096367,0,0,0,0.100561918588521,0
"LINC00581",0,0,0.0854117320096367,0,0,0,0,0
"LINC00582",0,0.105699570434955,0,0,0,0,0,0
"LINC00583",0,0,0,0,0,0,0,0
"LINC00587",0,0,0,0,0,0,0,0
"LINC00588",0,0,0,0,0,0,0,0
"LINC00589",0,0,0,0,0,0,0.100561918588521,0
"LINC00592",0.556203912676246,0.464752054953458,0.842276062981256,0.628182898991922,0.103694735842031,0.0969936745882134,0.194568688943449,0.18333227976665
"LINC00593",0.358663045541559,0,0.166048232672891,0,0,0,0,0
"LINC00595",0.129716953799761,0.105699570434955,0.0854117320096367,0.0951846650560229,0,0,0,0
"LINC00597",0.248726769600225,0.383014806922359,0.166048232672891,0.268561814287331,0,0.0969936745882134,0,0.0945763299468143
"LINC00598",0.129716953799761,0.296367056700623,0.166048232672891,0.184476142895448,1.08258461647929,0.638156515242526,0.590086441370835,0.26694289759043
"LINC00599",0,0,0,0,0,0,0,0
"LINC00601",0,0,0,0,0,0,0,0
"LINC00602",0,0,0,0,0,0,0,0
"LINC00603",0,0,0,0,0,0,0,0
"LINC00605",0,0,0,0,0,0,0,0
"LINC00606",0,0,0,0,0,0,0,0
"LINC00607",0,0.5421056524403,0.890537693404694,0.690478926159452,4.61319940992505,4.54368826671518,4.93537989990996,5.00745691966974
"LINC00608",0,0,0,0,0,0,0,0
"LINC00609",0,0,0.0854117320096367,0.0951846650560229,0,0,0,0
"LINC00612",0.248726769600225,0.5421056524403,0.314942392960503,0.348015394552092,0.674618200597483,0.503098739163044,0.100561918588521,0.0945763299468143
"LINC00613",0,0,0,0,0,0,0,0
"LINC00615",0,0,0,0,0,0,0,0
"LINC00616",0,0,0,0,0,0,0,0
"LINC00618",0.729925297124303,0.685382457380722,0.512918067707229,0.750195968497967,0.291091171894499,0.187875149804185,0,0.0945763299468143
"LINC00619",0,0,0,0,0,0,0,0
"LINC00620",0,0,0,0,0,0,0,0
"LINC00621",1.74501171088018,1.81086628064339,1.67611294061762,1.36100974726585,0.740449320081205,0.503098739163044,0,0
"LINC00622",0,0,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00623",0,0,0,0,0,0,0,0
"LINC00624",0.248726769600225,0.204180865780158,0.242415299225356,0.184476142895448,0.740449320081205,0.572207478243677,0.900174647532571,0.624816237224786
"LINC00626",0,0,0,0,0,0,0,0
"LINC00628",1.32496291550893,1.28942405986742,1.15043613470533,1.11065469113022,0.605638939976352,0.701222189508388,0.843261033316929,0.18333227976665
"LINC00629",0.556203912676246,0.383014806922359,0.314942392960503,0.348015394552092,0,0,0.100561918588521,0
"LINC00630",3.01005065377644,3.05268348143517,2.92352449468105,2.95457057967273,1.72690767050658,1.5593386805903,1.6950676670227,1.35518060148104
"LINC00632",0.248726769600225,0.383014806922359,0.314942392960503,0.423320690739237,0,0.187875149804185,0,0
"LINC00633",0,0,0,0,0,0,0,0
"LINC00634",0.129716953799761,0.464752054953458,0.166048232672891,0.268561814287331,0.533195252192086,0.35407927318435,0.100561918588521,0.18333227976665
"LINC00635",0,0,0,0,0,0,0,0
"LINC00636",0.460811874008967,0.5421056524403,0.0854117320096367,0.348015394552092,0,0,0,0
"LINC00637",0,0.815706821434541,0.740621462373367,0.628182898991922,0,0.187875149804185,0,0
"LINC00638",2.251919373676,2.33022840118731,1.8570220474804,2.42356103364887,2.17073397054109,2.11704173599728,2.31339229781834,1.86485775540314
"LINC00639",0.358663045541559,0.464752054953458,0.98247190977161,0.628182898991922,1.03090458617641,1.07907315534843,1.0076791026869,0.746328246131957
"LINC00640",0,0.204180865780158,0.0854117320096367,0.184476142895448,0.103694735842031,0,0.100561918588521,0
"LINC00641",4.11066994003188,4.46809166720967,4.09089578204342,4.15752285129552,5.14077956604956,5.1324030869477,4.87632340843306,4.86378966316728
"LINC00642",0,0,0,0,0,0,0,0
"LINC00643",0,0,0,0,1.08258461647929,1.29888723381618,1.33113812539514,1.10553098430396
"LINC00644",0,0,0,0,0.103694735842031,0.187875149804185,0,0
"LINC00645",1.02493615349342,0.615521961161118,1.46922143360844,1.19902238850977,0,0.0969936745882134,0,0
"LINC00648",3.87198745133706,3.90563485527169,3.39431070811667,3.59895434419096,0,0,0.100561918588521,0
"LINC00649",1.86164291341163,1.33360726289036,1.53142156245117,1.24125602377586,0,0.0969936745882134,0,0
"LINC00652",0,0,0.0854117320096367,0,0,0,0,0
"LINC00654",0.129716953799761,0,0,0,0,0.0969936745882134,0,0
"LINC00656",0,0,0,0,0,0,0,0
"LINC00658",0,0,0,0,0,0,0,0
"LINC00659",1.32496291550893,1.71390731896474,1.30086868594936,0.628182898991922,0.863732069026,0.980824927310691,0.722220240038453,0.420896273298475
"LINC00661",1.09014095532253,1.37647744711831,0.792343920743806,0.807539098443124,0,0,0,0
"LINC00662",2.5119617136455,2.58905825574995,2.20114427025623,2.02470825219208,2.56521646284238,2.33155019574271,2.29228512118273,2.30147187382256
"LINC00663",2.06993824925798,2.37319762489756,1.73015683214667,1.73069316090594,0.674618200597483,0.92907225879607,0.954927999276457,1.0116938517986
"LINC00664",0.129716953799761,0.815706821434541,0.740621462373367,0.628182898991922,0.803407155558496,1.25752239476635,1.48788493060976,0.686851168065641
"LINC00665",2.38779163080905,2.24024882225941,1.92810981962187,2.14081348348088,0.200433510174067,0.273369309914827,0.194568688943449,0.18333227976665
"LINC00667",0.358663045541559,0.464752054953458,0.512918067707229,0.494889458966766,0,0,0,0
"LINC00668",0.129716953799761,0,0,0,0,0,0,0
"LINC00670",0,0,0,0,0,0,0,0
"LINC00671",0,0,0,0,0.103694735842031,0,0,0
"LINC00672",0.556203912676246,0.991468976285963,0.890537693404694,1.06435454903885,1.08258461647929,1.5248885051399,1.6950676670227,1.66359856482248
"LINC00673",0.129716953799761,0.5421056524403,0.314942392960503,0.423320690739237,1.96582111131219,1.80880774555632,2.0622611445787,2.19875984773814
"LINC00674",7.59678441332485,7.59768487771866,7.41820260482794,7.36296871443456,7.94660415948846,7.90154979899001,8.01847487412153,7.99321151623699
"LINC00675",0,0,0,0,0,0,0,0
"LINC00676",0,0,0,0,0,0,0,0
"LINC00677",0,0,0.166048232672891,0,0,0,0,0
"LINC00678",0.129716953799761,0,0,0,0,0.187875149804185,0,0
"LINC00680",3.07591650519221,3.01247763487767,2.86433890190181,2.77934023047146,2.41203998630702,2.18480786087496,2.41453052299799,2.57189068527145
"LINC00680-GUSBP4",0,0,0,0,0,0,0,0
"LINC00681",0,0,0,0,0,0,0,0
"LINC00682",0,0,0,0,0,0,0,0
"LINC00683",0.248726769600225,0.383014806922359,0.166048232672891,0.268561814287331,0,0,0,0
"LINC00685",0,0,0,0,0,0,0,0
"LINC00687",0,0,0,0,0,0,0,0
"LINC00689",0.358663045541559,0.204180865780158,0.792343920743806,0.967043009611682,0,0.0969936745882134,0,0.0945763299468143
"LINC00690",0,0,0,0,0,0,0,0
"LINC00691",0,0,0.0854117320096367,0.0951846650560229,0,0.187875149804185,0,0
"LINC00692",0,0,0,0,0,0,0,0
"LINC00693",0,0,0,0,0,0.187875149804185,0.100561918588521,0.0945763299468143
"LINC00694",0,0,0,0,0,0,0,0
"LINC00696",0.129716953799761,0.105699570434955,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00698",0.129716953799761,0,0,0,0,0.0969936745882134,0,0
"LINC00700",0,0,0,0,0,0,0,0
"LINC00701",0.129716953799761,0.105699570434955,0.0854117320096367,0,0,0,0,0
"LINC00702",0,0,0,0,0,0,0,0
"LINC00703",0,0,0,0,0,0,0,0
"LINC00704",0,0,0,0,0.456920653790866,0.430512224133745,0.365988061065639,0.26694289759043
"LINC00705",0,0,0,0,0.103694735842031,0,0,0
"LINC00706",0,0,0,0,0,0,0,0
"LINC00707",0,0,0,0,0,0,0,0.0945763299468143
"LINC00708",0,0,0,0,0,0,0,0
"LINC00709",0,0,0,0,0,0,0,0
"LINC00710",0,0,0,0,0,0,0,0
"LINC00824",0.248726769600225,0.383014806922359,0.383997267292723,0.268561814287331,0.605638939976352,0.638156515242526,0.100561918588521,0.0945763299468143
"LINC00836",0,0,0,0,0,0,0,0
"LINC00837",0,0,0,0,0,0,0,0
"LINC00838",0,0,0,0,0,0,0,0
"LINC00839",0,0.105699570434955,0,0,2.01984183249014,1.89225638466106,1.90429436100232,2.06499821989038
"LINC00840",0,0,0,0,0,0,0,0
"LINC00841",0,0,0,0,0,0,0,0
"LINC00842",0,0,0.0854117320096367,0,0,0,0,0
"LINC00844",0,0,0,0,0,0,0,0
"LINC00845",0,0,0,0,0,0,0,0
"LINC00847",4.40782800285011,4.54527111015056,4.09089578204342,4.41902891264226,0.921635468588053,0.875393811220673,1.15526146540299,0.91132603923735
"LINC00850",0,0,0,0,0,0,0,0
"LINC00851",0,0,0,0,0,0,0,0
"LINC00852",0.729925297124303,1.4181104051304,1.5910504777614,1.57427677598962,1.75902677424149,1.77988329576133,0.843261033316929,0.559993523863203
"LINC00853",0.460811874008967,0.615521961161118,0.792343920743806,0.628182898991922,0.376387245260064,0.503098739163044,0.365988061065639,0.345972202576834
"LINC00854",1.15252572321813,0.685382457380722,0.383997267292723,0.915809739793649,0,0.187875149804185,0,0
"LINC00856",0,0,0,0,0.103694735842031,0,0,0
"LINC00857",0,0.105699570434955,0,0.0951846650560229,0,0.0969936745882134,0,0
"LINC00858",2.16379629180591,1.49793661470524,1.83252582081518,1.84465918511725,1.88079692121851,1.72023430865761,1.66253809717315,1.89144718371401
"LINC00861",0,0,0,0,0,0,0,0
"LINC00862",0.129716953799761,0,0,0.0951846650560229,1.62602323041051,1.80880774555632,1.75800578591147,1.31645834925951
"LINC00863",1.02493615349342,1.19677856290292,1.06889702483959,0.690478926159452,0.740449320081205,0.572207478243677,0.722220240038453,0.962382588961748
"LINC00864",0,0,0,0,0,0,0,0.0945763299468143
"LINC00865",1.93446777459049,2.24024882225941,2.62858513218304,2.47755886601588,0.533195252192086,0.35407927318435,0.900174647532571,1.0116938517986
"LINC00866",0,0.204180865780158,0,0.0951846650560229,0.200433510174067,0.0969936745882134,0,0
"LINC00867",0.248726769600225,0,0,0.0951846650560229,0,0,0,0
"LINC00868",0,0,0,0,0,0,0,0
"LINC00869",0.129716953799761,0.105699570434955,0.166048232672891,0.0951846650560229,2.30732789403545,2.55286097821698,2.0622611445787,1.5004444435649
"LINC00870",0,0.105699570434955,0,0,0,0,0,0
"LINC00871",0.129716953799761,0,0.166048232672891,0.0951846650560229,0.456920653790866,0.430512224133745,0.194568688943449,0.26694289759043
"LINC00877",0,0,0,0,0,0,0,0
"LINC00879",0,0,0,0,0,0,0,0
"LINC00880",0,0,0,0,0.103694735842031,0,0,0
"LINC00881",0,0,0,0,0,0,0,0
"LINC00882",0,0.105699570434955,0.0854117320096367,0,0,0,0.100561918588521,0
"LINC00884",0.129716953799761,0.5421056524403,0.166048232672891,0.348015394552092,0,0,0,0
"LINC00885",2.413495347538,2.37319762489756,1.56154406809838,1.95027781948008,2.1466559473727,2.20670720731187,2.39486214918865,2.43399216608358
"LINC00886",3.7257710229689,4.07787106981867,3.01344393622633,3.06450867431661,2.56521646284238,2.6359122062127,2.63174488217854,2.71273830273811
"LINC00887",0,0,0.242415299225356,0,0.533195252192086,0.638156515242526,0.722220240038453,0.26694289759043
"LINC00888",1.61811583709197,1.71390731896474,1.33614761355047,1.60694619600616,2.39169676244558,2.69907394583451,2.9201751757759,3.03239901485098
"LINC00889",0.248726769600225,0,0,0,0.740449320081205,1.12579706631616,0.590086441370835,0.624816237224786
"LINC00890",0,0,0,0,0,0,0,0
"LINC00891",0,0,0,0,0,0,0,0
"LINC00892",0,0,0,0,0,0,0,0
"LINC00893",1.02493615349342,1.53625224979209,1.78224910773824,1.70073722215535,0.740449320081205,0.430512224133745,0.282822860426277,0.624816237224786
"LINC00894",1.52686037267172,1.57357655523969,1.88110927562337,2.00032229324642,0.674618200597483,0.980824927310691,0.784009666013775,0.803450078128011
"LINC00895",0,0,0,0,0,0.0969936745882134,0,0
"LINC00896",1.26974261550851,1.37647744711831,1.6483123441177,1.63889217809051,0.103694735842031,0.430512224133745,0,0
"LINC00898",1.82380389135239,1.71390731896474,1.73015683214667,1.43565698416137,1.35893494267662,0.980824927310691,0.519185537568076,0.686851168065641
"LINC00899",0.460811874008967,0.204180865780158,0.0854117320096367,0.0951846650560229,0.103694735842031,0.0969936745882134,0.100561918588521,0.0945763299468143
"LINC00900",0,0,0,0,0,0,0,0
"LINC00901",0,0,0,0,0,0,0,0
"LINC00904",0,0,0,0,0,0,0,0
"LINC00905",0,0,0,0,0,0,0,0
"LINC00906",0,0,0,0,0,0,0,0
"LINC00907",0,0,0,0,0.200433510174067,0.0969936745882134,0.194568688943449,0.18333227976665
"LINC00908",0,0.105699570434955,0.383997267292723,0.268561814287331,0,0,0,0
"LINC00909",3.56304686524247,3.68465052390358,2.95790437991359,3.20983662517491,3.39763716597311,3.54101753876991,3.69863017244219,3.45411199566858
"LINC00910",3.46812139825677,3.30653574383055,3.27212030861796,3.32231483814406,1.93803277606747,1.59298536808917,1.28913792484186,0.962382588961748
"LINC00911",0,0,0,0,0,0,0,0
"LINC00917",0,0,0,0,0,0,0,0
"LINC00919",0,0,0,0,0,0,0,0
"LINC00920",0,0,0,0,0,0.0969936745882134,0,0
"LINC00921",2.00379252932819,1.95925422838438,1.97362735299044,2.26882937003339,0.863732069026,0.92907225879607,0.444619318985731,0.559993523863203
"LINC00922",0,0,0,0,0,0,0,0.0945763299468143
"LINC00923",0,0,0,0,0,0,0,0
"LINC00924",0,0,0,0,0,0,0,0
"LINC00926",0.956644244387342,0.5421056524403,0.573300801118949,0.494889458966766,0.200433510174067,0.187875149804185,0.194568688943449,0.26694289759043
"LINC00927",0,0,0,0,0,0,0,0
"LINC00928",0,0,0.0854117320096367,0,0,0.0969936745882134,0.194568688943449,0
"LINC00929",0,0,0,0,0,0,0,0
"LINC00930",0,0.105699570434955,0,0,0.291091171894499,0.35407927318435,0,0.0945763299468143
"LINC00933",0.556203912676246,0.5421056524403,0.166048232672891,0.268561814287331,0.291091171894499,0.572207478243677,0.519185537568076,0.686851168065641
"LINC00934",0,0,0,0,0,0,0,0
"LINC00935",0,0.105699570434955,0.0854117320096367,0.184476142895448,0.103694735842031,0,0,0
"LINC00937",0,0,0,0,0,0,0,0
"LINC00938",4.98931355476841,4.97995416889917,3.9948214792347,4.07235400356318,4.20461795762544,4.28527481281268,4.39210475390677,4.40991959045393
"LINC00939",0,0,0,0,0,0,0,0
"LINC00940",0.248726769600225,0.464752054953458,0.242415299225356,0.423320690739237,0,0,0,0.0945763299468143
"LINC00941",0,0,0,0,0,0.0969936745882134,0,0
"LINC00942",0.248726769600225,0.105699570434955,0.0854117320096367,0,2.56521646284238,2.94036791652841,2.59773839105867,2.75678910822624
"LINC00943",0,0,0,0,0,0,0,0
"LINC00944",0,0,0,0,0,0,0,0
"LINC00945",0,0,0,0,0,0,0,0
"LINC00950",0.248726769600225,0.204180865780158,0.0854117320096367,0.184476142895448,1.03090458617641,1.12579706631616,0.590086441370835,0.962382588961748
"LINC00951",0,0,0,0,0,0,0,0
"LINC00954",0.460811874008967,0.5421056524403,0.686975514642814,0.690478926159452,0.456920653790866,0.187875149804185,0,0
"LINC00955",0,0,0,0,0,0,0,0
"LINC00957",0.956644244387342,1.19677856290292,0.740621462373367,1.06435454903885,0.863732069026,0.572207478243677,0.590086441370835,0.492120630042134
"LINC00958",0,0.105699570434955,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC00959",2.81168842835036,2.71131211927846,1.73015683214667,1.76003972973698,0.376387245260064,0.761646102262004,0.900174647532571,0.686851168065641
"LINC00960",2.46356842950373,2.4949218906629,2.23891529218671,1.84465918511725,1.03090458617641,1.25752239476635,1.33113812539514,1.05937521402144
"LINC00961",0,0,0,0,0,0.0969936745882134,0,0.0945763299468143
"LINC00963",3.60826571248179,3.65883442827416,3.41920025437618,3.56610136677268,3.87892235289318,3.84319401532827,4.22950977740519,4.13743720581658
"LINC00964",0,0,0,0,0,0,0,0
"LINC00965",0,0,0,0,0,0,0,0
"LINC00967",0,0.105699570434955,0,0,0,0,0,0
"LINC00968",0,0,0,0,0,0,0,0
"LINC00969",1.37814730146529,1.71390731896474,1.92810981962187,2.0722773609092,1.31639819208572,1.17105510168516,0.954927999276457,1.05937521402144
"LINC00970",0.129716953799761,0,0,0,0,0,0,0
"LINC00971",0,0,0,0,0,0,0,0
"LINC00972",0,0,0,0,0,0,0,0
"LINC00974",0,0.296367056700623,0.314942392960503,0,0,0,0,0
"LINC00977",0,0,0,0,0,0,0,0
"LINC00982",0.556203912676246,0,0.314942392960503,0.423320690739237,0.200433510174067,0.273369309914827,0,0
"LINC00987",1.66166646824483,1.64544750932955,2.03931924740244,1.89843481927288,1.35893494267662,1.59298536808917,1.78847428309439,2.26126024182273
"LINC00989",0,0,0,0,0.200433510174067,0.187875149804185,0.365988061065639,0.26694289759043
"LINC00992",3.49244470571414,3.39259270777204,2.67065082825353,2.6283914279789,0.605638939976352,0.701222189508388,0.444619318985731,0.858396112412871
"LINC00993",0,0,0,0,0,0,0,0
"LINC00994",0.248726769600225,0.5421056524403,1.06889702483959,0.750195968497967,4.53187865349578,4.63130805574785,3.70662951587056,3.80821467535569
"LINC00996",0,0,0,0,0,0,0,0
"LINC00997",4.15705554553477,4.23172047157958,3.72225824344185,3.81709200375662,3.95020959973695,3.89806124099185,4.40690923949964,4.15948372879635
"LINC00998",4.3949828025323,4.45814732604062,4.16143361850725,4.22221347528129,3.15369339761203,3.36718671922903,3.86511772541095,3.94777212346622
"LINC00999",2.38779163080905,2.33022840118731,2.29378001118541,2.11832793867385,1.62602323041051,1.33909904615183,1.95889450131308,1.53458478227454
"LINC01000",5.58897224374853,5.57742454801322,6.15257019800679,6.10704589290675,5.08485642729322,5.10059123348035,4.93197210870709,4.86042877113178
"LINC01001",0.645677848117698,0.383014806922359,0.314942392960503,0.563075037232451,0.200433510174067,0.187875149804185,0.444619318985731,0.18333227976665
"LINC01002",0.358663045541559,0,0.242415299225356,0.184476142895448,0.103694735842031,0.273369309914827,0.194568688943449,0.18333227976665
"LINC01003",4.54786986215315,4.41252953716344,3.5675829433038,3.58262136925075,3.56140669422436,3.66483811748612,3.59038903941117,3.45411199566858
"LINC01004",5.21071102111,5.14091071072442,5.58200467471803,5.6330858448547,3.26971053812672,2.84584598269407,1.5951922479889,1.63241052220198
"LINC01005",0,0,0,0,0,0,0,0
"LINC01006",1.74501171088018,1.57357655523969,1.75643807314342,1.57427677598962,0.740449320081205,0.430512224133745,0.519185537568076,0.686851168065641
"LINC01007",0,0,0,0,0,0,0,0
"LINC01010",0,0,0,0,0,0,0,0
"LINC01011",2.33496816086522,2.45547735393229,2.5556295775493,2.59620945445509,1.55462149946437,1.75036705760684,1.98543873004656,1.81016198106254
"LINC01012",1.4294405745202,1.37647744711831,1.92810981962187,1.95027781948008,1.96582111131219,1.48959552613578,1.15526146540299,1.05937521402144
"LINC01013",0,0,0,0,0,0,0,0
"LINC01014",0,0,0,0,0,0,0,0
"LINC01015",0,0,0,0,0,0,0,0
"LINC01016",1.96954651328145,2.01458424654891,1.56154406809838,1.0165190965828,0.863732069026,0.572207478243677,0.722220240038453,0.624816237224786
"LINC01017",0,0,0,0,0,0,0,0
"LINC01018",0,0,0,0,0,0,0,0
"LINC01019",0,0,0,0,0,0,0,0
"LINC01020",0,0,0,0,0,0,0,0
"LINC01021",0,0.5421056524403,0.0854117320096367,0.184476142895448,0.103694735842031,0.187875149804185,0,0
"LINC01022",0,0.105699570434955,0,0,0,0,0,0
"LINC01023",1.02493615349342,1.57357655523969,0.937236979062066,1.0165190965828,0.740449320081205,0.980824927310691,0.444619318985731,0.345972202576834
"LINC01024",2.03724444316241,1.64544750932955,2.06056823374846,1.81700052625675,1.44042131239669,1.65801233910827,1.78847428309439,1.7820162986412
"LINC01028",0,0,0,0,0,0,0,0
"LINC01029",0,0,0,0,0,0,0,0
"LINC01030",0,0,0.166048232672891,0.0951846650560229,0,0,0,0
"LINC01031",0,0,0.0854117320096367,0.0951846650560229,0,0,0,0
"LINC01032",0,0,0,0,0.200433510174067,0.0969936745882134,0,0
"LINC01033",0.129716953799761,0,0,0.0951846650560229,0,0,0,0.0945763299468143
"LINC01036",0,0,0,0,0,0,0,0
"LINC01037",0,0,0,0,0,0,0,0
"LINC01038",0,0,0,0,0,0,0,0
"LINC01039",0.129716953799761,0.204180865780158,0.166048232672891,0.184476142895448,0.291091171894499,0.0969936745882134,0,0
"LINC01040",0,0,0,0,0,0,0,0
"LINC01043",0,0,0,0,0,0,0,0
"LINC01044",0,0,0,0,0,0,0,0
"LINC01046",0,0,0,0,0,0,0,0
"LINC01047",0,0,0,0,0,0,0,0
"LINC01048",0,0,0,0,0,0,0,0
"LINC01049",0,0,0,0,0,0,0,0
"LINC01050",0,0,0,0,0,0,0,0
"LINC01052",0,0,0,0,0,0,0,0
"LINC01053",0,0,0,0,0,0,0,0
"LINC01054",0.129716953799761,0,0.0854117320096367,0,0,0,0,0
"LINC01055",0,0,0.0854117320096367,0,0.103694735842031,0,0,0
"LINC01056",0.129716953799761,0,0,0.184476142895448,0,0,0,0
"LINC01057",0,0.105699570434955,0,0,0.456920653790866,0.701222189508388,0.590086441370835,0.686851168065641
"LINC01058",0.248726769600225,0.296367056700623,0,0.268561814287331,0,0,0,0
