hugo,MWV1,MWV2,MWV3,MWE1,MWE2,MWE3
FAM84B,6.262884117,6.31191539,6.219999041,6.084498667,6.088165135,6.115316292
LDLRAD4,5.760516687,5.720105723,5.400750131,5.448305393,5.415411491,5.478198439
IL7R,1.58778276,1.366176322,1.396050406,1.054173325,1.013121904,0.985907096
TMEM208,6.421305285,6.445646496,6.366089456,6.445800677,6.364634716,6.383801097
AHCYL1,6.170861968,6.166585327,6.279526491,6.096325621,6.130139888,6.108866377
DNAJC21,5.743282103,5.625589361,5.722988934,5.739576762,5.690883019,5.70885048
PKIG,3.806190403,4.047801934,3.939480015,3.981860871,3.979892727,4.036568214
NPNT,7.265862761,7.242982773,7.18748578,7.023050601,6.988369361,6.912686183
FAM178B,1.336057681,0.978652533,1.249810232,0.744711712,1.034590288,0.993833747
SEMA4C,6.19766865,6.162470486,6.216702795,5.97030702,5.857741687,5.901237394
CNNM3,4.587858507,4.637096066,4.549861107,4.611103254,4.727690694,4.734619127
GSTM4,7.723883097,7.619026137,7.649024759,7.508915568,7.528670376,7.48167011
TET2,3.307380027,3.261128866,3.293493352,4.722041077,4.642488917,4.611175095
CXXC4,0.18526461,0.300185825,0.253500179,0.331607658,0.534961014,0.380705293
TCTN2,3.037940917,2.916930401,2.902648208,2.907191741,3.011925574,2.77670053
SHOX2,0.885834299,0.954476259,1.051803001,0.953515421,1.148941782,0.969812698
PPIP5K1,3.562385018,3.893790199,3.843284007,3.51082888,3.846254743,3.681222299
TSPAN5,1.405187727,1.45061716,1.388004221,1.49228925,1.674637859,1.482057655
ABHD15,3.656370515,3.752384661,3.70692833,3.710690738,3.660426675,3.577827591
ZBTB5,3.583651457,3.575046037,3.553802829,3.597173585,3.64884505,3.658851269
CHTF8,6.607509374,6.654640654,6.597263437,6.660692013,6.533817962,6.621864931
ADAL,2.271145357,2.087420171,1.950567701,2.219714976,2.179506241,2.144066815
LCMT2,3.0736386,3.100446208,3.042318644,2.976048298,3.189568408,3.183988234
SNTB2,3.895412468,3.868561729,4.021410167,4.05341679,3.833663699,3.803534351
ZNF507,2.823672129,2.901678449,2.83767647,2.995634877,3.112202526,2.992963616
STX18,4.150207571,3.948504696,3.875221874,4.136799628,3.866733737,3.970579903
0,0.837126223,0.044697889,3.445618802,0.16047957,1.326997465,1.430748788
ZBTB49,1.80426441,1.701212796,2.080875927,1.863842135,2.117854595,1.92488462
GFM1,5.165110949,5.16149262,5.057612811,5.254355103,5.211244003,5.161358463
HTR1E,3.316596152,2.975257818,3.0299811,3.113310439,2.994139789,2.929082729
DDX19A,5.152527986,5.117533649,5.199313138,5.395874385,5.405362949,5.458161193
ANKRD49,2.851895127,2.823982047,2.418638747,2.724185522,2.438615426,2.559202511
USP39,6.061168777,5.92076722,5.90990309,6.10140663,6.106303632,6.105799163
TNIP2,6.132774788,6.112014898,6.16722825,5.955452537,6.029128177,6.015794369
C2orf68,5.428949359,5.495671821,5.348146038,5.298307129,5.255195167,5.326689418
TMEM150A,4.347663006,4.433306347,4.465960233,4.497090353,4.414718245,4.590379796
RNF181,7.682822728,7.683494561,7.6131302,7.601480921,7.583112486,7.586755903
VAMP5,2.937024176,2.86551702,3.087829409,2.883763515,2.313225532,3.106356696
LRRC28,3.795678054,3.913096399,4.004331225,3.723344347,3.794051689,3.942383226
MAT2A,7.090922325,7.072699761,7.144765906,7.134404654,7.24053149,7.218188801
PLA2G4F,0.845387598,0.669060337,0.824934817,0.740740397,1.071665205,0.959601027
LETM1,5.295931187,5.269458449,5.412038956,5.512502629,5.39722837,5.391978072
TMEM129,4.969774174,4.987810171,4.965395513,5.199742221,5.132707411,5.169531413
PPIC,6.635715988,6.620708331,6.635820068,6.730936833,6.678892838,6.693000834
CEP120,2.810035981,2.74435505,2.7552664,2.85608594,3.141850791,3.038298508
STXBP6,1.610759252,1.545205367,1.487825322,1.502439627,1.583177264,1.427115841
MFF,5.92461854,5.882839634,5.88350176,5.879738403,5.932147864,5.91223676
LGALS9,0.971960704,0.605668414,0.833423419,1.537307648,0.623526979,0.899124033
JMJD7-PLA2G4B,0.621805453,0.652685372,1.200025301,0.991146481,0.751197181,1.263080692
CPLX1,2.854534312,2.797196054,2.490988503,2.853119388,2.698386301,3.016141129
PXDC1,2.519018726,2.504923898,2.689933807,2.484079855,2.318726668,2.35486285
E2F6,4.963383621,4.996346125,4.989114852,5.651812699,5.732149513,5.636412491
FEM1B,5.057443947,5.023913376,5.142285583,4.891538758,4.944548327,5.091695138
COMMD8,3.935547344,4.115615931,3.959742339,3.868597878,3.989040069,3.979302858
ATP5I,9.338447636,9.400481296,9.208736226,9.292876216,9.323273006,9.302666315
UQCRFS1,5.15580589,5.211167984,5.19881236,5.271955981,5.268464337,5.23008386
MFSD7,1.082258541,0.368668684,1.040356492,1.129114236,0.932240015,0.817715914
COL4A3,1.611035896,1.43907308,1.671208665,1.58023378,1.335886235,1.226073806
MAP2K1,5.920182759,5.856870937,5.943272015,5.914860351,5.953674984,5.915611724
HNRNPH1,9.197466359,9.107394883,9.143500505,9.075664582,9.117159877,9.106576752
IRS1,5.408939387,5.562711949,5.439361168,5.920419078,5.938365783,5.873673695
MECP2,4.59858865,4.649373445,4.670581917,4.677721305,4.785319006,4.462466995
UPF3A,4.547051898,4.530775807,4.476069394,4.310350374,4.437282212,4.401332696
ACTBL2,1.103967551,1.030992823,0.843109121,0.898177389,1.042287121,0.857762087
AR,3.434486884,3.546571161,3.676152295,3.603175234,3.506445805,3.535422754
DHRSX,4.223779627,4.280856865,4.085075243,4.121688999,3.951329575,4.199937698
C8orf46,1.608390706,1.205932784,1.132309072,2.266933426,2.177718511,2.291289702
HSPBAP1,2.136750896,2.235726141,2.36697399,2.295562586,2.251174325,2.362412096
ASMTL,4.819919356,4.861566856,4.900693481,5.056900514,5.013235565,5.05825211
SLC25A6,8.049448514,8.1304745,8.089722336,8.064467454,8.0325828,8.073600792
CHST14,3.752586975,3.777765816,3.724774674,3.673248857,3.648605794,3.71708634
PARM1,0.815255705,0.803606717,0.929533486,0.803263413,0.833032556,0.856817614
CSNK1G1,3.892424348,3.751315888,3.835663396,3.82915422,3.846992181,3.833263143
FAM110B,3.703734177,3.927725917,3.607883374,3.963825322,3.453578683,3.703718675
AFAP1L2,3.170240757,3.350503046,3.336572612,3.585758901,3.463377889,3.545235719
ZNF354A,4.657397459,4.617749078,4.664655601,4.553801416,4.701839507,4.621229322
ATF5,6.05565778,6.055767403,6.123112748,6.195650359,6.179733668,6.236247646
UBE2V2,6.829078014,6.937623287,6.951254508,6.84427813,6.825905423,6.814896712
ZBTB43,2.845059745,2.882590231,2.76652452,2.539723368,3.032890934,3.487372329
CPT1C,1.161577897,1.784759416,1.276965875,1.598564301,1.269946783,1.355111088
XPO6,6.908153086,6.853020376,6.986827448,7.01766603,7.036647255,7.074797469
GSG1L,0.828678452,1.194950834,0.886264506,0.770782033,0.840378392,0.756326487
MN1,0.933085817,0.997598078,1.226998593,0.846055978,0.710522797,0.847600832
APEX2,4.289107772,4.424022474,4.384095409,4.624227257,4.463062637,4.570741607
NSMCE1,5.299473256,5.416422766,5.236895445,5.473086794,5.344268407,5.409723261
CCDC126,2.715589912,2.53780322,2.504694114,2.482086731,2.399063606,2.583665657
0,5.209341806,5.097991392,5.092984572,5.233584016,5.213941153,5.223570021
CD2BP2,6.80133536,6.842193053,6.806688423,6.694778254,6.656017204,6.714807784
RGS14,2.331778009,2.151592978,1.84311274,1.447091586,1.583116594,1.996844624
TBC1D10B,5.466801982,5.543482768,5.491863323,5.540081748,5.467731752,5.4758975
LMAN2,7.707863421,7.846132284,7.675645539,7.676518115,7.709675675,7.676899295
RAB24,5.561409634,5.529560488,5.567442103,5.410764271,5.466783909,5.433147112
PRELID1,8.300050709,8.302830667,8.231977718,8.347859576,8.393291759,8.411420106
THBS3,3.137154284,3.037902764,3.286635455,3.27887032,3.219841802,3.296006276
CA5B,2.302432824,2.177540984,1.994720475,2.145456062,2.080339417,2.136691123
SLC50A1,6.365812214,6.385724844,6.255313983,6.282043788,6.334904473,6.271180026
EFNA1,6.641907091,6.713738287,6.655870705,6.415366408,6.400909485,6.490027092
NPIPB3,5.599697784,5.432946984,5.690335292,5.9612169,5.95602342,5.891301258
SH3TC2,0.943766412,1.174100635,1.107932404,1.293499932,1.070492168,0.796752065
ZRSR2,3.248512218,3.112686456,3.26030724,3.228421606,3.402255026,3.579334645
NMD3,7.920140381,7.937610753,7.910162666,7.892029056,8.000384117,7.883618348
B3GALNT1,5.972369918,6.014382924,5.834501895,6.200015822,6.226272127,6.191636098
GPRIN1,4.122863188,4.110672264,4.173063454,4.027791019,4.055178297,3.999846706
KCNAB1,0.867011682,0.486845082,0.431209265,0.725499662,0.61763034,0.939766959
MRPL1,4.408281705,4.454108496,4.339851998,4.578593023,4.703493499,4.5208587
PGM2,5.998870018,5.947814556,5.870781463,5.905537723,5.850861992,5.984261357
GP2,1.182368767,1.208537236,1.229957808,1.457606899,1.169838565,1.021225634
SLC33A1,4.876734894,4.957126843,4.746035059,4.778845871,4.884483634,4.798284532
SNUPN,2.789908247,2.791337789,2.847030979,3.04525057,2.93458102,3.06379128
CRADD,3.535574033,3.505280513,3.593873131,3.449832391,3.489948637,3.574400676
SIN3A,5.342221368,5.323554358,5.400153775,5.443564152,5.490718115,5.431841921
ARL13B,3.138506995,3.226460439,3.200658929,3.107107997,3.007817305,3.120669444
ELSPBP1,1.812445651,1.610986778,1.615793872,1.373731166,1.83476703,1.867807923
PTK2,6.4386761,6.520059015,6.619770119,6.368578869,6.361389157,6.44626576
PTAFR,0.966107043,1.244894973,1.219939817,0.928451434,0.788685711,1.155138483
PTPN9,4.100040769,4.108080791,4.151186398,4.305388585,4.217430198,4.180124861
SDC2,7.432830068,7.477427562,7.438359927,7.207467641,7.285140781,7.269625863
MMGT1,4.21800615,4.291765616,4.281994918,4.229264895,4.3337028,4.277731882
SPRR1B,0.806953385,0.751486859,0.674604372,0.234654595,0.232454467,0.44754746
SPRR1A,0,0.94308115,0,0,0.878205839,0.689767904
TM2D2,5.212575447,5.134545592,5.249630634,5.244013911,5.188117141,4.962988659
PLEKHA2,3.358316782,3.25720564,3.389785402,3.012384884,3.142440331,3.253243984
CLIC4,5.493584954,5.589968373,5.569045285,5.365802401,5.418749063,5.374126108
SLC38A11,1.025646859,1.161410466,0.982527239,0.832434354,0.925946266,0.458390299
METTL15,2.379296014,2.445591643,2.358693323,2.427708257,2.642468689,2.495116178
PCBP1,8.333942467,8.358840178,8.355721084,8.327669402,8.338558124,8.311135238
HINT1,7.531491959,7.43375414,7.432521147,7.561743761,7.642597972,7.577429833
DTWD2,3.737349992,3.841353351,3.896043461,3.714258708,3.623811859,3.78422264
CLIC3,5.703087407,5.767556815,5.687653382,5.470386536,5.505392377,5.4889449
INO80E,5.719231749,5.792950072,5.77018278,6.012886273,6.033389235,5.77855701
DFFB,1.818060704,1.896722899,1.914963984,2.136987012,2.117960953,2.089113358
NFU1,3.454027272,3.576131118,3.579986972,3.664539159,3.776984921,3.539480202
ANTXR1,3.183960454,3.301044705,3.44709447,3.375544808,3.244663789,3.356193642
CKAP2L,1.463921113,1.552350509,1.451063372,1.972320262,1.571341881,1.788426796
C15orf40,4.570532696,4.734480071,4.750299873,4.693142008,4.863879344,4.686260039
FAM103A1,5.486939575,5.543347399,5.518742842,5.41321156,5.476906562,5.429927231
BOLA2B,6.813539055,6.773068241,6.714404068,7.124853849,6.995403111,7.027588348
RGPD8,1.91669714,1.908874764,2.051601418,1.722944658,1.985505421,1.743087762
LUZP1,3.059220278,2.939053199,3.163332072,2.997624451,3.136900023,3.007072759
HEXDC,4.125781266,4.125169355,4.093095231,4.240817887,4.072900693,4.14385533
BCRP2,1.618866303,1.414660492,1.442295696,1.512321866,1.231152813,1.230361154
BUB1,3.452988182,3.366555265,3.534340923,3.653400811,3.699966215,3.459275799
SPNS1,5.671090798,5.703281219,5.765554159,5.794977576,5.684572191,5.790698285
LRRC45,3.832949442,3.851381064,3.906517659,4.143451054,4.102239622,4.272560665
CHRNA5,4.375566353,4.278874631,4.16878402,4.530921596,4.478670749,4.715478454
STRA13,6.905655469,6.874816475,6.852141064,6.970319169,6.930279221,6.98594987
AGPAT2,5.258523033,5.367984,5.225984494,5.142743235,5.102836975,5.138193762
ASPSCR1,4.85351422,4.796190459,4.83800912,4.774867901,4.793288856,4.761074333
FASN,7.569419978,7.656382787,7.611904064,7.657987491,7.663214278,7.661532569
CNBP,8.66509297,8.690973543,8.640968593,8.820646406,8.849385949,8.851679968
DUS1L,6.973610403,6.907820194,6.959020392,7.1470488,7.127363688,7.158647887
GPS1,6.761419256,6.880939287,6.826565736,6.903907997,6.836639363,6.875512814
RFNG,4.437938722,4.522102411,4.490223149,4.46064127,4.375769285,4.453269514
DCXR,6.634667913,6.611289639,6.631160464,6.696680029,6.58298503,6.594038664
ZNF32,4.269551615,4.049802905,3.99231924,4.206767142,4.372203401,4.196115204
RAC3,4.756453953,4.677075256,4.610698822,4.753455959,4.709370434,4.75066031
LIMS1,5.431968935,5.266958923,5.524427063,5.255177613,5.271194757,5.386186494
TAPT1,3.659491354,3.459377936,3.574278654,3.351859851,3.778948451,3.635997714
UGP2,6.328115929,6.312474446,6.274287616,6.254951687,6.281864558,6.159907313
LINGO1,0.887719437,0.896245339,0.918442605,0.815766409,1.032750439,0.996946914
HNRNPF,8.583239443,8.616870318,8.563613859,8.577694758,8.562159868,8.579794757
BTD,3.88204883,3.984384307,4.000671689,4.118245007,4.053821298,4.298526209
CSGALNACT2,3.61022759,3.552364774,3.613343053,3.383948925,3.415408495,3.405473713
PCDH7,3.117465157,3.296486922,3.397691539,2.990406715,2.912607139,2.957536143
ROBO1,4.737582362,4.572421802,4.915702674,4.743190826,4.70040605,4.956474857
ONECUT1,1.419389059,1.395997232,1.340085944,1.647512535,1.68955189,1.54055702
AVEN,4.117936026,4.066881379,3.989684003,4.187799413,4.232860265,4.087734382
CTNND2,3.749322943,3.849249804,3.81770685,3.611937797,3.812711092,3.663426374
TRIM56,4.479848801,4.518275783,4.623229749,4.398256641,4.487417532,4.437642561
WNT10B,2.21619036,2.014148159,1.950395587,2.257092409,2.315478414,2.23981478
REPS2,2.283498381,2.360356691,2.37685768,2.281268567,2.358541143,2.381416836
MUC3A,4.880732537,4.908778329,5.011416918,4.418674364,4.39641572,4.470853742
SYAP1,5.050227411,5.114940824,5.08481944,5.184776582,5.082350046,5.233071636
ITGAM,2.197453403,2.422189396,2.311066521,1.878387136,2.133716401,2.058872683
PYDC1,0.080840189,0,0.209021584,0,0.641062275,1.01012192
TPST1,4.52876202,4.395508499,4.473860213,4.128722483,4.123905026,4.160386176
TM4SF4,0.434170762,0.406057143,0.114123779,0.194381993,0,0.503828943
TOR1AIP2,4.407318077,4.457874176,4.451802908,4.589293396,4.581840439,4.658988729
TM4SF1,5.038621204,5.053251775,5.040795488,3.697992775,3.667960229,3.733981169
OTUD3,2.307493226,2.227859345,2.673296354,2.499297144,2.353856792,2.707752265
OTUD7A,1.399274198,1.193811035,1.203157671,1.384302008,1.036495949,0.992446725
GUSB,6.096120225,6.236750004,6.191130081,6.294684061,6.240644974,6.26826799
BRD3,3.741275848,3.794447579,3.812919174,3.967684712,3.801437968,3.821631144
KLF13,3.566723111,3.530919724,3.570438643,3.226466913,3.238980938,3.355256223
ZFPM2,0.646507388,1.033909321,0.92162949,0.891316608,0.950895448,1.028121706
ZNF764,2.709691843,2.780091683,2.838321925,2.829080323,2.805434035,2.849543968
ZNF768,5.828146642,5.911363224,5.889726625,5.88120208,5.875436055,5.829933258
TMEM42,2.354356805,2.385096901,2.19565091,2.48327535,2.479379066,2.311421155
MAP3K2,4.955268625,5.024503196,5.097745622,4.8746042,4.844998698,4.927117074
PUSL1,4.537643713,4.528301257,4.611363389,4.48354675,4.603880474,4.486015571
SF3B5,6.997981069,7.053219969,6.990988886,7.318470504,7.270052326,7.276813011
ZNF35,2.468263986,2.339025329,2.350697513,2.429999382,2.774220938,2.136345952
IFFO2,3.331987484,3.15005432,3.251904003,2.902265604,2.923601794,3.078276788
NLGN2,3.900469415,3.932752958,4.104623493,4.148184587,3.968351059,4.117112362
CHD3,5.73070565,5.70559797,5.786356442,5.638925147,5.662466066,5.677386772
TMEM154,1.869735972,1.35669655,1.667936166,1.837950909,1.945055164,1.817709203
ALCAM,5.487547254,5.486787796,5.465422845,5.592126552,5.587965925,5.585879883
YWHAG,7.268602818,7.265802549,7.299327093,7.290875913,7.374057021,7.346327567
UBE2E3,6.751027488,6.704981684,6.725919819,6.528177931,6.565594876,6.595208166
CNTROB,3.648841013,3.480780703,3.517498572,3.709269061,3.685337241,3.973305228
TRAPPC1,6.638520583,6.634188397,6.60121743,6.639443949,6.668988089,6.738259305
KCNAB3,0.956870727,0.558013952,1.196873276,0.950574046,0.763477525,1.141153512
SIMC1,3.769548147,3.706468887,3.792324289,3.763965599,3.82004678,3.775992496
TMEM192,4.261039553,4.200201432,4.251367653,4.379593239,4.441280287,4.409274837
0,6.025417957,5.825775937,5.738383896,5.939064454,5.884125941,5.870565198
ZNF778,4.794705884,5.052518493,4.815146501,4.992030537,5.207253334,5.069040894
NIPA1,4.724070491,4.767486267,4.796099224,4.703793462,4.618905824,4.681742497
UBE2E1,6.286616512,6.304654939,6.157488661,6.344464866,6.341234593,6.301913789
HNRNPA3,8.450197572,8.474054308,8.440772016,8.489241861,8.508060167,8.536632272
SIK2,2.734681443,2.718467502,2.769746354,2.69405556,2.869681534,2.787811686
RNF150,2.475046999,2.317807245,2.543908341,2.59604445,2.562083154,2.611187019
CCDC144A,1.665394545,1.471216808,1.53987039,1.695835108,1.555755649,1.362651726
0,1.440548293,1.160787268,2.066742949,2.567444932,1.877013885,1.830084106
CHRNB1,1.81317877,2.155022004,1.918339327,1.915543961,1.885094427,1.971768151
USP38,3.983311959,3.998862076,4.00876349,3.95374016,3.965024188,3.881565761
NANP,2.983626625,2.929883766,2.949553609,3.020795529,3.19511133,3.075262207
ADPRM,2.125318159,2.068966541,2.142822824,2.03152365,2.076632972,1.82891262
FABP6,1.356185513,0.996366328,1.346903009,1.499992285,1.54214907,1.544976466
PWWP2A,4.452525591,4.44606324,4.620043304,4.44955015,4.462684505,4.378182332
USP47,4.163633971,4.203268199,4.11856829,4.073821433,4.083292182,4.03290389
PDCD6IP,6.448532865,6.316710235,6.432810421,6.449444403,6.386739525,6.420507104
ZNF212,3.570056053,3.6522623,3.534694635,3.479492375,3.594501016,3.478492337
FAM161A,0.904779717,1.104656701,0.909050942,1.276305306,1.034139775,1.294399604
ZNF282,4.433930028,4.595354108,4.509087096,4.469849713,4.613861054,4.639798073
GLB1,5.400569898,5.363522735,5.421851484,5.390118799,5.497317123,5.52415497
C14orf142,4.335359696,4.406073339,4.206291571,4.441454995,4.485362871,4.368880073
FAXDC2,1.372694339,1.403053839,1.642187701,1.622957752,1.727940402,1.712036642
CRTAP,5.998397719,6.091343347,6.009606277,6.34238727,6.19904606,6.263252672
ELP5,4.827199752,4.741139363,4.8064329,4.836389603,4.839565563,4.887950657
CMTM8,2.148651068,2.509128532,2.432716266,2.164221187,2.074599969,2.323133684
GABARAP,7.637431724,7.55488772,7.55145011,7.482621957,7.531233503,7.5176116
STX8,3.90739772,3.861836511,3.916049639,4.038376785,3.860055889,3.803708647
CDK1,4.323229252,4.474815974,4.420928805,4.570542228,4.44744259,4.49127308
UBB,10.5139336,10.50128944,10.51158172,10.42481958,10.39077266,10.39202014
NFRKB,4.92085707,5.004668933,4.989298722,4.835900282,4.796993102,4.727434212
FABP4,1.651831024,1.611591291,1.672209883,1.691741398,1.499353023,1.533669491
PRDM10,2.620790485,2.526089249,2.772977853,2.514539413,2.706807866,2.635954509
B3GNT2,4.431458491,4.417127914,4.414896604,4.103353279,4.19206157,4.119143659
FOS,3.276226861,3.347693433,3.520560037,3.858883044,3.693820453,3.973863243
TMED10,8.439779062,8.464509495,8.497294205,8.569552331,8.541175324,8.542260012
SETMAR,3.522329117,3.866653333,3.654735116,4.09559003,4.110214974,4.037848694
