"","WS8V_1","WS8V_2","MCF7V_1","MCF7V_2","TAMRV_1","TAMRV_2"
"NLRC5",2.2226086684189,2.19668943327573,0.672880128867197,1.33773096897668,0.252451892220535,0.451188352985319
"NLRP1",0,0,0,0,0,0
"NLRP10",0,0.0522681867367762,0,0,0,0
"NLRP11",0,0.0522681975166413,0,0,0,0
"NLRP12",0,0,0,0,0,0
"NLRP13",0,0,0,0,0,0
"NLRP14",0,0,0,0,0,0
"NLRP2",0,0,0,0,0,0
"NLRP2B",0.12387438163368,0.0522681867367762,0.176578109395297,0.0573695346363082,0,0.0494491605942155
"NLRP3",0,0,0,0,0,0
"NLRP4",0,0,0,0,0,0
"NLRP5",0,0,0.176578109395297,0,0,0
"NLRP6",0,0,0.120086481137018,0.216941602833687,1.05024920757545,1.12801224740432
"NLRP7",0,0,0,0,0,0
"NLRP8",0,0,0,0,0,0
"NLRP9",0.12387438163368,0,0,0.0573695346363082,0.0541482905842476,0
"NLRX1",3.71236786495915,3.80033990655684,3.7951753531488,4.00250523162021,4.76155384757897,4.88496482654053
"NMB",3.56116513929768,3.1228089376066,3.63391900486765,2.99593373803151,4.41853466784461,5.3413547734109
"NMBR",0,0,0,0,0,0.177640251442051
"NMD3",8.89161339941571,8.89628573744055,7.83425328589262,8.29353437132681,8.43780118079555,8.28463965344384
"NME1",6.9249783947968,7.07345053261104,8.27291214372894,7.43992054304669,6.39937589633136,6.41070080417272
"NME1-NME2",5.20286519657303,4.26545429363155,5.02736551466753,5.24965503048523,3.73194560255979,3.38289781547
"NME2",9.07016061009624,9.2832272132103,9.97882790221663,9.7135715696651,8.29128765417434,8.38539180744236
"NME3",5.12051297310996,5.37527172350581,5.91039467593088,5.86282679474389,4.62804898270389,5.07942196854706
"NME4",6.45298556869126,6.65593328007537,7.13539087456026,6.9317859228309,4.71747734402828,4.96147897429948
"NME5",0,0.102708742131006,0.403800963137584,0.293691966685139,0.156704605091657,0.0798975117789869
"NME6",3.68741743424969,3.77032082761636,4.27834290345521,4.26826778428073,3.84490278810219,3.8437353529649
"NME7",3.61958893088369,3.6346985343382,2.96624238397096,3.40151025182508,3.48785912061788,3.75177453361068
"NME8",0,0,0,0,0,0
"NME9",0.662453440745575,0.373119946879584,0.60483048196816,0.491255531456231,0.342238278363456,0.231860741185794
"NMI",5.11612913318911,5.03182364421211,1.88393331802868,3.62944671654381,4.60586775541542,4.78542392069711
"NMNAT1",3.3742293469358,3.5334940135837,3.69959096287483,4.19869555938859,4.00724570409685,3.72523502008388
"NMNAT2",0.948186277573776,0.487811685412927,3.51276605097339,3.3861851670814,3.27915714376018,2.92284548777245
"NMNAT3",0.488985409650263,0.331426440488536,1.56593106421998,1.41908030054729,0.70766137392948,0.877252412905494
"NMRAL1",5.58097447069484,5.68152716712147,5.75537407851514,5.68929408912564,5.30306352663404,5.48675560475008
"NMRK1",3.21797665189177,3.41218506421445,2.82720482268006,3.07830866627842,2.87031739834012,2.89684311180455
"NMRK2",0,0,0,0,0,0
"NMS",0,0,0,0,0,0
"NMT1",6.67002591959782,6.82498404432335,6.4998928672998,6.55968382449487,6.89058620746108,6.96435866435062
"NMT2",3.79238239285134,3.7428289424943,3.85248443417322,3.71044901523537,3.53487806743523,3.59241610349709
"NMU",1.17325501126764,0.797325716682561,0.520045063693968,0.405485009135866,2.02136554264897,1.81172526070819
"NMUR1",0,0,0,0,0,0.0494491605942155
"NMUR2",0.0632663136187197,0.0522681867367762,0.120086481137018,0,0.0541482905842476,0.0494491605942155
"NNAT",1.05372774181506,0.766368596467686,0.645425035966736,0.790941644624681,0.880812168185294,1.12800994565593
"NNMT",0.0632663136187197,0,0,0,0,0
"NNT",5.83154498698284,5.78335360432987,6.21341059241723,6.10152689020871,5.64288348866444,5.49263080643127
"NOA1",5.87404932744114,5.99031827710952,6.25878578473313,6.26854520079532,5.22535885776376,5.31589275982248
"NOB1",6.39597557757588,6.53384963484886,7.03517771495098,7.06179578992409,6.02642676102868,6.18151131587346
"NOBOX",0,0,0,0,0,0
"NOC2L",6.48150483058158,6.50304792155989,7.58891563504639,7.16034504918106,6.40642190208382,6.49877449426538
"NOC3L",4.37669720392099,4.01511670543259,4.57836297370407,4.47340943648788,4.90450578206456,4.71311451677386
"NOC4L",3.90847059170004,4.09116703262431,4.42227733383116,4.16701350183604,4.2271144518226,4.3125720219522
"NOCT",3.73058197646364,3.73093258149646,3.55192189963897,3.41943916760186,2.48557394983167,2.63598356830453
"NOD1",2.38777364345393,2.3150370279288,2.74711775460689,2.51546230214246,3.67945097999746,3.70824952423545
"NOD2",0.534346673064926,0.151445171255283,0.120086481137018,0.360608523273814,0.688794227609434,0.504303221378887
"NODAL",0.0632663136187197,0.0522681867367762,0.0860382729322973,0.112544720615528,0.230182278055792,0.172229565304763
"NOG",1.20165257013116,1.28620667045998,0.333881686537617,0.61104765277114,0.106337553747695,0.0972594425371069
"NOL10",5.74589250635178,5.70825336596556,5.65403990729488,5.4198086188677,5.4047070563488,5.20915402090349
"NOL11",7.23792537169011,7.12559533406875,7.51594284296403,7.27600319598046,7.16506515869475,6.99637249157524
"NOL12",3.00054466667518,3.31285910904592,3.2937074945083,2.93638443565836,3.62483346201196,3.76761574517285
"NOL3",4.37035853272962,4.40662348291364,4.96146971645992,5.0144198927876,5.01777792195784,5.1489137484022
"NOL4",0,0,0.120086769198132,0,0,0
"NOL4L",5.74246342452747,5.84360834353668,4.99946283840075,5.37817910606348,3.73342387821296,3.77764240617981
"NOL6",5.8495771675433,6.05100856982274,6.13732448242421,5.89173133705133,6.0994214710627,6.26182878106031
"NOL7",5.68204414774276,5.738213515731,5.86957486040494,5.57738152115286,5.4391913489016,5.35828639545781
"NOL8",5.92484207146333,5.77932556917078,6.15411797146922,6.07513191522646,5.90563090026273,5.69350680009767
"NOL9",4.21747973562611,4.0467522236079,5.08949707463777,4.56236242414744,4.14086509040564,3.89423025730548
"NOLC1",7.25624818900352,7.17840817180202,8.11522347307254,7.7134106326157,7.60551290040639,7.59448501983825
"NOM1",5.32765485228693,5.32141276924887,5.47661388552347,5.37357598771829,6.17649749625701,6.06383522613039
"NOMO1",7.6948569951705,7.83884965962719,8.36743632275275,8.13298637984733,7.52210215508881,7.5999788390848
"NOMO2",7.39968415804068,7.39023840386626,8.22373539929604,7.98731089966862,7.30454905825961,7.37175916428348
"NOMO3",6.60113610793712,6.83492174315949,7.34667641581595,7.20217635447889,6.60046501686391,6.76510642919741
"NONO",9.07510212093159,9.19891978886596,9.00404893463568,9.25749924770499,8.38502793454197,8.50033712339291
"NOP10",5.40061735547735,5.49585585196815,5.52511054345751,5.35465303803322,4.96413645242433,4.92907757036748
"NOP14",5.94522383055426,6.05770464969827,6.67628332021991,6.37156878680481,5.86242554516659,5.75904522011057
"NOP16",4.34829505998703,4.483001526827,4.92037713338061,4.58370607555081,4.42751492306965,4.56153449540992
"NOP2",5.58606385136545,5.74933788532686,6.09343279013337,5.88899601211268,6.09565685322984,6.04610679983213
"NOP56",5.70556459583976,5.9428770055787,5.955260009161,5.85851641970223,5.65163824158505,5.56668530996049
"NOP58",6.71486048457766,6.62987164227948,6.76891590871623,6.35162571994044,6.62060870048944,6.58749282401117
"NOP9",6.87036862325944,7.04599281149995,7.30530120719032,7.28024889202228,5.79905498780092,5.73564962944317
"NOS1",0.0632663164041822,0,0.120086814423722,0.0573695305305079,0,0
"NOS1AP",2.6345150492627,3.17212252924174,2.16859206581053,2.50348718692574,1.51806570986496,1.36128468482758
"NOS2",0.29177229071733,0,0,0.112544720615528,0.205372409996796,0.143536003652825
"NOS3",0.534346226509318,0.204051097406358,1.99438070656276,1.03220377531208,0.0541482905842476,0.447445422808619
"NOSIP",4.77415571325264,4.9433134087847,4.84186631551861,4.91628972547699,4.91024541335931,5.1620211669062
"NOSTRIN",0.61895416601249,0.130191536120979,0.520045063693968,0.216941602833687,0.710503329837841,0.607876308163676
"NOTCH1",5.98375822681639,6.01964889633714,5.93481848919215,6.33564763949226,7.32669329583346,7.88231235126242
"NOTCH2",9.00085235444601,9.2791547983936,7.82648237007466,8.56216612190779,8.36874263506107,8.25519448090081
"NOTCH2NL",5.76049059214562,5.88864388864981,5.56942915213449,6.01690097685281,5.77934286100973,5.70663156417646
"NOTCH3",7.88170485669112,7.92984492728074,8.10178137790042,8.14244864017071,8.35196376156678,8.64767622701215
"NOTCH4",0,0,0,0,0,0
"NOTO",0,0,0,0,0,0
"NOTUM",0.442151466651633,0.669301843336398,0.563060525102073,0.314291169452599,2.98238685624786,3.45648315276226
"NOV",1.4106986101148,0.151445171255283,0.331975809641937,0.520844209274506,2.68502730764567,2.80178856124736
"NOVA1",2.12503786933392,2.2630549440025,2.38122809554716,2.67702971875808,0,0
"NOVA2",0.343659881931078,0.528797343166092,0.176578109395297,0.165687256947313,0.342238278363456,0.468392447471649
"NOX1",0.343659881931078,0.198588868202401,0,0.216941602833687,0,0
"NOX3",0.12387438163368,0.0522681867367762,0,0,0,0
"NOX4",0,0,0,0,0,0
"NOX5",1.18304455684372,1.0272694212698,2.8256652721793,2.34254164870783,2.55725250971785,1.6177608624236
"NOXA1",3.15215683522654,3.27901730150183,3.50197420464936,3.77155081755866,3.54481046100826,4.00259903003079
"NOXO1",0.450275617132144,0.202480484093906,0.601457925833025,0.663712426420161,0.461209792796213,0.353210913009392
"NOXRED1",0.685176275057472,0.715719210946493,0.797262110385212,1.12629061063511,0.507722068844162,0.425060913523696
"NPAP1",0,0,0,0,0,0
"NPAS1",1.99009532850703,2.45737056939633,1.24335110359546,1.76480213522561,1.02577816470701,1.12415535381874
"NPAS2",3.35772936066058,3.8161018365977,1.56357170112527,2.62175195722303,3.06369230036415,3.46144450998745
"NPAS3",3.64999719258882,2.93829911008465,4.71185606047634,5.25222219979401,3.1378611461097,2.14314262334748
"NPAS4",0.12387438163368,0,0,0,0.106337553747695,0
"NPAT",4.53334294859192,4.5759991954335,3.90864150261201,4.01222446875171,4.69864355394794,4.59416216008315
"NPB",1.13329603476771,1.0845915126841,0.567376873928706,0.35153113803288,0.543380776175973,0.741002052024283
"NPBWR1",0,0,0,0,0,0
"NPBWR2",0,0,0,0,0,0
"NPC1",6.08393198910879,6.22161776171601,6.17603894909165,5.9122784671563,6.61708061188229,6.6249339208515
"NPC1L1",0.662453440745575,0.244240649572241,0.723338654942893,0.721651101898878,0.298043456589374,0.539338709754436
"NPC2",5.48967269388151,5.46967062025599,5.84457148248044,5.56707047776416,5.76935931546881,5.74746786202782
"NPCDR1",0,0,0,0,0,0
"NPDC1",7.40920317735613,7.68473884110295,7.73691784884756,7.96078716950646,7.39499773507823,7.71547901717231
"NPEPL1",7.19887256182305,7.35847311344391,7.43528295258621,7.53946577171603,6.48493437924511,6.81026595045486
"NPEPPS",7.37681783170732,7.23562063893374,7.91969118881389,7.78320868590533,7.07260775167046,7.13611452934516
"NPFF",0.0912343354963089,0,0.244334668734748,0.0171334333997157,0.16358866982339,0
"NPFFR1",0,0.0522681867367762,0,0,0.0541482905842476,0.0972594425371069
"NPFFR2",0,0,0,0,0,0
"NPHP1",1.61986273098357,1.0992138650907,0.920120768203792,0.867200896999589,1.59133550530015,1.57290866890936
"NPHP3",4.65123976885033,4.62962573794858,4.16068982132159,4.45473535803172,4.3025419593294,3.95594058549075
"NPHP3-ACAD11",0.801771619945181,1.53053082747954,1.13644534444596,1.13721951606616,0.0944799622919673,0.101571927888845
"NPHP4",3.98891142551184,4.05940828680562,4.20319635657107,4.27016327799873,4.25713470338973,4.29273410672549
"NPHS1",0.182038607504378,0.0522681867367762,0,0,0.106337553747695,0.0555249157424791
"NPHS2",0,0,0,0,0,0
"NPIPA1",1.95396857416296,1.35167109288091,1.32785888936351,0.331083260569235,0.733633423114413,0.686842355479179
"NPIPA2",0.653641828748164,1.36904870637799,1.39010177672073,0.759995032082991,1.2529117855663,1.25474897965857
"NPIPA3",1.49746072587454,1.12641310818203,0.814992613972123,1.67190284766524,1.4892867181809,0.987198874537324
"NPIPA5",0.316589341896176,0.0991736165628009,0.108827287734088,0.224142435105582,0,0.185760439719951
"NPIPA7",1.88300171376421,2.11709357945093,2.02413900422716,2.71428445101207,1.26843279393416,2.53483599845605
"NPIPA8",0.231076524851464,0.869091451611223,0.633351299676061,0.710921707989968,0.617850493379921,0.923361010877592
"NPIPB11",0.848825056794545,1.15045763109929,1.66584120909718,1.51637524562007,1.02365439599127,1.02961183407848
"NPIPB15",2.54856015868985,2.49607003973593,2.27798385183215,2.24857049838441,3.019090316592,3.0529496186163
"NPIPB3",3.77940748912375,3.76110223407497,3.83950129216098,4.15542794925924,3.58934475588239,3.52806743319618
"NPIPB4",4.1287583663111,3.59926300212868,4.05607045153485,3.92423381480875,3.69230586690189,3.59403751177697
"NPIPB5",5.40837972684622,5.06221358760541,5.82259710093443,5.38917807295977,5.3043210452626,4.47087514542938
"NPIPB6",0.3335859778647,0.380776476647757,0.716547137356127,0.888135304265746,0.191971437467886,0.548724293202918
"NPIPB7",0.0943327181464668,0.0858634050407446,0,0.295405975864604,0.214119295706454,0
"NPIPB8",0.12387438163368,0.244240649572241,0.174431428868988,0,0.106337553747695,0
"NPIPB9",1.03522004993454,0.538288151048276,1.23517672323419,0.717898479121626,1.02018499370897,0.397718930440446
"NPL",0.985996607358257,0.519418224870556,1.36865613042634,1.28495024461026,1.14183323487271,0.858008264805166
"NPLOC4",7.39488556859989,7.4921980512487,7.86965309836975,7.61981966937575,7.08086692906737,7.07224898786233
"NPM1",10.3314894005743,10.2447140078045,10.8114910499545,10.449394016,9.87753881351216,9.87418267532275
"NPM2",0,0,0.120086481137018,0,0,0
"NPM3",3.94613288822916,4.00354518567615,5.01741890977341,4.45660063590175,4.20493252598479,4.36569964296197
"NPNT",9.55523245065742,9.29398685710617,7.74759214786006,8.61937186208821,6.43512278314039,5.92567314572494
"NPPA",0.123874308629945,0.0522681702076492,0.191260623366289,0.0573695346363082,0.106337462716016,0.0549431997874511
"NPPB",0,0.0522681867367762,0,0,0,0
"NPPC",0.442151466651633,0.244240649572241,0.684908532030117,0.685717260682132,1.87861503806216,1.52755331386376
"NPR1",0.343659881931078,0.244240649572241,0.333881686537617,0.176958969900786,0,0.224556878939429
"NPR2",2.16055236283774,2.26265134510746,1.47423913116345,1.46271018280839,1.43607474463719,1.61525302288338
"NPR3",2.00126735310612,1.82605957136827,1.90079929486606,1.61772361564419,0,0.188374194492051
"NPRL2",3.13109091676649,3.03665762681465,2.84895197051584,2.80400735858307,3.7378802841102,3.56235284424824
"NPRL3",5.66214480901019,5.91302687885384,5.97433513535733,5.99910124538663,5.42312148808709,5.48742889879117
"NPS",0,0,0,0,0,0
"NPSR1",0,0,0,0,0,0
"NPTN",6.72304437338534,6.72855601974257,6.94589182641093,6.93230697411686,7.16162815573503,7.24984632516265
"NPTX1",0.423090816862648,0.393781069101038,0.741516069361846,0.648865487441434,0.457476771396043,0.778783527129792
"NPTX2",0,0,0,0,0,0
"NPTXR",5.39755205306913,5.46606193584519,5.74535041898716,6.04590359650153,6.48506768159214,6.47704451315465
"NPVF",0,0,0,0,0,0
"NPW",0.343659881931078,0.453057468918252,0.832849574357688,0.857053633308417,1.2490541398605,1.08122518045289
"NPY",0.0632663136187197,0,0,0.0573695346363082,0,0
"NPY1R",3.41117585520669,2.49789745596466,5.48401936407884,4.79648106260673,3.21713482069455,2.51283400564513
"NPY2R",0,0,0,0,0,0
"NPY4R",0,0.0839046766999264,0,0,0,0
"NPY5R",0.488985409650263,0.102708742131006,1.49247722056677,1.3134198785414,0.467237565584722,0.143536003652825
"NQO1",9.29471063440424,9.52003658000934,9.26418510528846,9.22142612383063,8.66270869699387,8.70921423113436
"NQO2",4.64814030151303,4.73971898210856,4.98743365744766,4.76992647159799,3.79585843717715,3.60800343900506
"NR0B1",0,0,0,0,0,0
"NR0B2",0,0,0.230940795505008,0.0573695346363082,0,0.0494491605942155
"NR1D1",2.2614195366217,2.27844033805559,3.05677482274909,2.60301534626248,2.13899224271032,2.29194083407195
"NR1D2",5.67953357906241,5.07599859387574,6.39048839549268,6.07424127483729,5.35887665057562,4.96346461722326
"NR1H2",5.78270184284262,6.0334105190559,5.81818549909234,5.98736628584822,5.84516565965101,6.11391876965677
"NR1H3",3.51676591640309,3.69118688935006,2.6834948250131,2.90429265288016,2.69175606183019,2.9138714307801
"NR1H4",0,0,0,0,0,0
